count,guc,exposure,year,gsi_band,agency_indicator,usage,new_renewal,gender,country_origin,clean_make,cover,driver_age_band,leasing,vehicle_type,veh_age,excess_band,source_of_business,claim_type,gross_claim,claim_count,ultimate_inflated_claims,ncd,ncd_discount,agg_indicator,vehicle_color,business_activity,offset_exposure,offset_total
0,0,0.0520547945205479,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.955458,-2.95545837441605
0,0,0.0794520547945206,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0356164383561644,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.334948,-3.33494799612095
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,CENTRAL,45_to_55,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0438356164383562,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.0328767123287671,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.414991,-3.41499070379449
0,0,0.0246575342465753,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.702673,-3.70267277624627
0,0,0.0438356164383562,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,SOUTH,55+,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.063013698630137,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.764403,-2.76440313765334
0,0,0.0219178082191781,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,MECCA,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.820456,-3.82045581190266
0,0,0.0547945205479452,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.904165,-2.9041650800285
0,0,0.010958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,RIYADH,45_to_55,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.513603,-4.5136029924626
0,0,0.0547945205479452,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.904165,-2.9041650800285
0,0,0.0438356164383562,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,WESTERN,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.0356164383561644,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.334948,-3.33494799612095
0,0,0.0657534246575342,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,OTHERS,JEDDAH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.721843,-2.72184352323455
0,0,0.0273972602739726,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,EASTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.597312,-3.59731226058845
0,0,0.0493150684931507,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0794520547945206,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,21_to_25,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0794520547945206,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,WESTERN,35_to_45,LEASING,Jeeps_4x4,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.00547945205479452,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,USA,OTHERS,JEDDAH,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
0,0,0.0410958904109589,2022,200000+,AGENCY,PRIVATE CAR,NEW,MALE,EUROPE,OTHERS,RIYADH,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.191847,-3.19184715248028
0,0,0.0273972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.597312,-3.59731226058845
0,0,0.0438356164383562,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.0794520547945206,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,NORTH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0657534246575342,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,WESTERN,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.721843,-2.72184352323455
0,0,0.0712328767123288,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,25_to_35,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.641801,-2.64180081556101
0,0,0.00547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,SOUTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
0,0,0.0438356164383562,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,NORTH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.010958904109589,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,USA,OTHERS,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.513603,-4.5136029924626
0,0,0.0794520547945206,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0794520547945206,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,JEDDAH,25_to_35,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.904165,-2.9041650800285
0,0,0.126027397260274,2022,50000,NON_AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,MAZDA,SOUTH,35_to_45,NON-LEASING,Jeeps_4x4,0_to_1,500_to_750,Aggregator,,0,0,0,NCD_0,0,AGGREGATOR,OTHERS,,-2.071256,-2.0712559570934
0,0,0.00547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
0,0,0.0493150684931507,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,EASTERN,35_to_45,LEASING,Sedan,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0438356164383562,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,FORD,RIYADH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.127309,-3.12730863134271
0,0,0.0273972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,NORTH,25_to_35,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.597312,-3.59731226058845
0,0,0.0821917808219178,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.4987,-2.49869997192034
0,0,0.0136986301369863,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.29046,-4.29045944114839
0,0,0.0356164383561644,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,NORTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.334948,-3.33494799612095
0,0,0.0712328767123288,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,WESTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.641801,-2.64180081556101
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,SOUTH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0547945205479452,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.904165,-2.9041650800285
0,0,0.0712328767123288,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,JEDDAH,45_to_55,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.641801,-2.64180081556101
0,0,0.00547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
0,0,0.0301369863013699,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,CENTRAL,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.502002,-3.50200208078412
0,0,0.0383561643835616,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.26084,-3.26084002396723
0,0,0.0821917808219178,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,EASTERN,25_to_35,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.4987,-2.49869997192034
0,0,0.0410958904109589,2022,100000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,OTHERS,RIYADH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.191847,-3.19184715248028
0,0,0.0328767123287671,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.414991,-3.41499070379449
0,0,0.0657534246575342,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.721843,-2.72184352323455
0,0,0.0246575342465753,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.702673,-3.70267277624627
0,0,0.063013698630137,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,KHOBAR&DAMMAM,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.764403,-2.76440313765334
0,0,0.0301369863013699,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,NORTH,45_to_55,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.502002,-3.50200208078412
0,0,0.0794520547945206,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,USA,CHEVROLET,RIYADH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0328767123287671,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,NORTH,45_to_55,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.414991,-3.41499070379449
0,0,0.0493150684931507,2022,50000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,OTHERS,NORTH,25_to_35,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0684931506849315,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,JEDDAH,35_to_45,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.681021,-2.68102152871429
0,0,0.0219178082191781,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.820456,-3.82045581190266
0,0,0.0657534246575342,2022,200000+,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,LEXUS,RIYADH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.721843,-2.72184352323455
0,0,0.0301369863013699,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,SOUTH,55+,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.502002,-3.50200208078412
0,0,0.0383561643835616,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,OTHERS,RIYADH,25_to_35,LEASING,Sedan,2_to_3,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.26084,-3.26084002396723
0,0,0.0246575342465753,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,USA,OTHERS,CENTRAL,45_to_55,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.702673,-3.70267277624627
0,0,0.00821917808219178,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,WESTERN,35_to_45,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.801285,-4.80128506491438
0,0,0.0794520547945206,2022,50000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,OTHERS,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.532602,-2.53260152359602
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,SOUTH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0684931506849315,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,RIYADH,25_to_35,LEASING,Jeeps_4x4,0_to_1,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.681021,-2.68102152871429
0,0,0.0547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Sedan,0_to_1,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.904165,-2.9041650800285
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,RIYADH,21_to_25,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0136986301369863,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,JAPAN,TOYOTA,WESTERN,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.29046,-4.29045944114839
0,0,0.00547945205479452,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,NORTH,21_to_25,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
0,0,0.0465753424657534,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,SOUTH,55+,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.066684,-3.06668400952628
0,0,0.0136986301369863,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,KHOBAR&DAMMAM,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.29046,-4.29045944114839
0,0,0.0684931506849315,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,SOUTH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.681021,-2.68102152871429
0,0,0.0273972602739726,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,CENTRAL,25_to_35,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.597312,-3.59731226058845
0,0,0.0493150684931507,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,TOYOTA,JEDDAH,21_to_25,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.00821917808219178,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,INDIAN_AND_CHINESE,OTHERS,WESTERN,35_to_45,LEASING,Sedan,1_to_2,750_to_1000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-4.801285,-4.80128506491438
0,0,0.0821917808219178,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,CENTRAL,35_to_45,LEASING,Sedan,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.4987,-2.49869997192034
0,0,0.0493150684931507,2022,200000,AGENCY,PRIVATE CAR,NEW,FEMALE,KOREAN,HYUNDAI,WESTERN,55+,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.009526,-3.00952559568633
0,0,0.0219178082191781,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,MAZDA,JEDDAH,35_to_45,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-3.820456,-3.82045581190266
0,0,0.0657534246575342,2022,200000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,NISSAN,RIYADH,55+,LEASING,Jeeps_4x4,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.721843,-2.72184352323455
0,0,0.0602739726027397,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,55+,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.808855,-2.80885490022418
0,0,0.0712328767123288,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,OTHERS,JEDDAH,35_to_45,LEASING,Jeeps_4x4,2_to_3,1500_to_2000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.641801,-2.64180081556101
0,0,0.0602739726027397,2022,50000,AGENCY,PRIVATE CAR,NEW,MALE,KOREAN,HYUNDAI,RIYADH,35_to_45,LEASING,Sedan,0_to_1,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-2.808855,-2.80885490022418
0,0,0.00547945205479452,2022,100000,AGENCY,PRIVATE CAR,NEW,MALE,JAPAN,ISUZU,CENTRAL,35_to_45,LEASING,Pickup,1_to_2,2500_to_5000,Broker,,0,0,0,NCD_0,0,NON-AGGREGATOR,OTHERS,LEASING / RENT A CAR,-5.20675,-5.20675017302255
